Percentiles,Book Pickup E0009,Bulk Upload Step 1- Create Draft,Bulk Upload Step 1- Update Data,Bulk Upload Step 1- Upload File,Bulk Upload Step 3 - Confirm ,Confirm delivery,Create Delivery As E0009,Create Delivery As Lazada,Create delivery - step 1,Delivery failed,Get available drivers,Get merchant id,Get orders of page 1,Get orders of page 10,Get orders of page 11,Get orders of page 12,Get orders of page 13,Get orders of page 14,Get orders of page 15,Get orders of page 16,Get orders of page 17,Get orders of page 18,Get orders of page 19,Get orders of page 2,Get orders of page 20,Get orders of page 3,Get orders of page 4,Get orders of page 5,Get orders of page 6,Get orders of page 7,Get orders of page 8,Get orders of page 9,Get pickup task today,Get service type id,Get total pages of all orders,Get total pages of arrived at hub tab,Get total pages of delivery failed tab,Get total pages of today pending pickup,Get total pages of today unassigned pickup,Get user id,Login,Login API Gateway _ E0009,Login API Gateway _ Lazada,POD ,Print invoice of Dex. The biggest one.,Print sticker ,Scan enroute to hub,Scan out for delivery ,Update delivery - before confirm,View delivery,View invoice details of DEX - summary view - the biggest one,View invoice details of DEx - the biggest one
67.7,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,126826.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
67.8,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,126826.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
67.9,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,126953.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.0,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,127433.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.1,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,127875.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.2,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,127875.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.3,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,127945.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.4,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,127973.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.5,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,128470.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.6,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,128547.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.7,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,128547.0,75710.0,75868.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.8,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,129425.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
68.9,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,129464.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.0,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,129661.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.1,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,129661.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.2,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,129781.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.3,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,130053.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.4,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,130913.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.5,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,131198.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
69.6,20149.0,759.0,1033.0,869.0,66495.0,1037.0,77034.0,1280.0,1063.0,93.0,498.0,409.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,499.0,1086.0,852.0,817.0,202.0,428.0,734.0,131198.0,75710.0,88527.0,92.0,1168.0,851.0,100.0,125.0,528.0,400.0,52114.0,2010.0
